"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge.permin","total.eve.minutes","total.eve.calls","total.eve.charge.permin","total.night.minutes","total.night.calls","total.night.charge.permin","total.intl.minutes","total.intl.calls","total.intl.charge.permin","number.customer.service.calls","Churn","decision.prediction","random.prediction","knn.predict","naive.bayes.predict"
"362","NJ",-0.257258091157688," no"," no",-0.542369810884019,-0.717938136091663,-0.0975936929863896,0.169993021632938,-0.597554412683069,-1.02291790332278,0.0850029291154071,-0.0875891351893414,-0.536495504599807,0.0450076804915515,0.438592722405037,0.607801664932654,0.270175438596491,0.322358614472388," False."," False."," False."," False."," False."
"363","AK",-0.386403004849073," no"," no",-0.542369810884019,0.0390641166429872,-0.734236338660239,0.170027397260274,-0.373967682946993,0.708357369737665,0.0850137741046832,-0.00928302628568271,0.547659901739732,0.0450025113008539,1.7518220473291,1.17497905406004,0.270068027210884,-0.456451216166393," False."," False."," False."," False."," False."
"364","GA",0.491782408252347," no"," no",-0.542369810884019,-1.35327931249396,1.22874515216746,0.170018115942029,0.897164280552546,0.131265612050851,0.085014409221902,-0.600700217215949,-1.25926577549283,0.0450117370892019,1.43346342310508,0.607801664932654,0.26978417266187,-0.456451216166393," False."," False."," False."," False."," False."
"365","LA",-0.205600125681133," no"," no",-0.542369810884019,-0.766216340985454,0.53904895268746,0.170028409090909,2.14138302658385,0.708357369737665,0.085016501650165,1.39816624690377,0.650912797581593,0.0449887808526552,1.51305307916109,-1.66090789157689,0.270212765957447,-1.23526104680517," False."," False."," False."," False."," False."
"366","MI",1.00836206301789," no"," no",-0.542369810884019,-0.829943571445259,0.167674076044381,0.170036363636364,-0.487831295312587,-0.131048823261337,0.085,0.227695987501706,-0.588121952520737,0.045014245014245,0.0406444421250184,1.17497905406004,0.270192307692308,-1.23526104680517," False."," False."," False."," False."," False."
"367","FL",0.362637494560961," no"," no",-0.542369810884019,-1.24706726172762,-0.946450553884856,0.169974115616911,0.00281736160824455,-0.0261230491364619,0.084977466199299,1.02518188607318,0.599286349660663,0.0450060168471721,-0.118534869986989,0.0406242758052674,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"368","UT",-1.18710146973566," no"," no",-0.542369810884019,2.08026661955249,0.485995398881306,0.16998612074948,-1.44842613417869,1.86254088511129,0.0850308641975309,0.619226532020002,-1.36251867133469,0.0449912891986063,-0.277714182098997,0.607801664932654,0.269791666666667,1.87997827574995," False."," True."," True."," False."," True."
"369","MT",1.93820544159586," no"," yes",0.957098897043619,-2.32270566676129,0.0615669684320728,0.169933554817276,-1.68650459639766,-1.28523233863496,0.0850127011007621,0.629529967402062,1.63181530807927,0.044980443285528,1.19469445493707,0.0406242758052674,0.269924812030075,-0.456451216166393," False."," False."," False."," False."," False."
"370","OR",-2.45272162391124," no"," no",-0.542369810884019,-1.06167895493546,0.0615669684320728,0.17003984063745,1.37953194748315,-1.18030656451009,0.0850112697220135,1.45998685919613,1.01229793302811,0.0450073964497041,-1.75012281913507,1.17497905406004,0.269491525423729,1.10116844511117," True."," False."," False."," False."," False."
"371","AL",0.569269356467178," no"," yes",1.48191294481829,-0.016938601033811,2.28981622829055,0.169988864142539,1.30914353256624,0.131265612050851,0.0850076103500761,0.831477300890446,-0.94950708796725,0.0450187578157566,0.319208238321031,-1.09373050244951,0.27027027027027,-0.456451216166393," False."," False."," False."," False."," False."
"372","AR",0.879217149326502," no"," no",-0.542369810884019,-1.57342792680965,1.44095936739208,0.17,-0.210418130640049,-1.28523233863496,0.0850052798310454,-0.891257094990053,0.444407005897872,0.044977607165707,-0.755252118435019,-0.526553113322119,0.270238095238095,-0.456451216166393," False."," False."," False."," False."," False."
"373","MD",0.0785186844399139," no"," no",-0.542369810884019,-0.484271624405712,-1.4769860919464,0.17001287001287,-2.39245899306434,1.12806046623717,0.085,0.608923096637941,-0.123483921232363,0.0450021824530773,-1.78991764716307,-1.66090789157689,0.270689655172414,-0.456451216166393," False."," False."," False."," False."," False."
"375","NH",-0.618863849493566," no"," no",-0.542369810884019,1.02587062467208,-1.42393253814024,0.169991438356164,-0.653451095117088,0.131265612050851,0.085,1.58156739670444,-1.46577156717655,0.0449873326094824,-1.59094350702306,-1.09373050244951,0.26984126984127,0.322358614472388," False."," False."," False."," False."," False."
"376","ID",0.388466477299238," no"," no",-0.542369810884019,0.573986626866196,0.53904895268746,0.169980970504282,-0.00339338088442386,-1.02291790332278,0.0850050150451354,-0.540940291999999,-0.278363264995155,0.0450086555106751,-0.158329698014991,0.0406242758052674,0.26969696969697,1.10116844511117," False."," False."," False."," False."," False."
"377","MS",0.879217149326502," no"," no",-0.542369810884019,-1.03657428839069,-0.840343446272548,0.170031545741325,0.903375023045215,-0.183511710323775,0.0849917763157895,0.491463933282453,0.341154110056011,0.0449865711727842,-1.27258488279904,0.607801664932654,0.270422535211268,1.10116844511117," False."," False."," False."," False."," False."
"378","KS",-1.91031298640742," no"," yes",2.53154104036764,0.127896013647563,-0.99950410769101,0.170016034206307,1.79151119949685,-1.23276945157253,0.0850052429220552,-0.238019291767423,0.392780557976941,0.045,0.0406444421250184,-1.09373050244951,0.270192307692308,-0.456451216166393," False."," False."," False."," False."," False."
"379","CT",0.750072235635117," no"," no",-0.542369810884019,-0.476547111622705,-0.415915015823314,0.17002567394095,-1.98462023604576,-0.813066355073026,0.0849566055930569,-1.69698574186718,1.32205662055369,0.0449658703071672,-0.675662462379016,-0.526553113322119,0.269767441860465,0.322358614472388," False."," False."," False."," False."," False."
"380","NJ",-0.334745039372519," no"," no",-0.542369810884019,0.99690370173581,1.6531735826167,0.170012925463162,-1.01160391219432,-1.3376952256974,0.0850033178500332,1.11997349158814,-1.15601287965097,0.0450177235131942,1.07530997085307,-0.526553113322119,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"381","SC",-1.00629859056772," no"," no",-0.542369810884019,-0.999882852671405,-0.734236338660239,0.17000777000777,-0.616186640161075,1.07559757917473,0.084982332155477,0.159693313980108,-0.0718574733114328,0.0450072358900145,0.0804392701530201,0.0406242758052674,0.27047619047619,1.10116844511117," False."," False."," False."," False."," False."
"382","NH",-2.14277383105191," yes"," no",-0.542369810884019,0.846275702467181,-0.734236338660239,0.169995541685243,-0.688645302575544,-1.12784367744765,0.0850270595309681,-0.258626162531544,0.909045037186246,0.0449732620320856,0.557977206489042,-0.526553113322119,0.27008547008547,-0.456451216166393," False."," False."," False."," True."," False."
"383","VA",0.388466477299238," no"," yes",1.70683325100744,0.548881960321425,-0.628129231047931,0.169985639061752,-1.12546752455991,-0.603214806823276,0.0849862258953168,-0.0278292099733915,-1.15601287965097,0.0450050454086781,1.8314117033851,0.607801664932654,0.269798657718121,0.322358614472388," False."," False."," False."," False."," False."
"385","FL",2.24815323445518," no"," yes",1.25699263862915,-1.13699295456977,0.0615669684320728,0.169983552631579,-1.88938885115817,-1.23276945157253,0.0850415512465374,0.139086443215987,-0.0718574733114328,0.0449830344158992,0.796746174657054,-1.09373050244951,0.269918699186992,2.65878810638873," True."," True."," True."," True."," False."
"386","AZ",0.750072235635117," no"," no",-0.542369810884019,-0.685108956763885,0.379888291268998,0.17,0.636313095860458,-0.0785859361988995,0.0850195397307859,-0.714038006418614,0.186274766293219,0.0449969678593087,0.955925486769061,-0.526553113322119,0.27007874015748,-0.456451216166393," False."," False."," False."," False."," False."
"387","OR",-0.748008763184951," no"," no",-0.542369810884019,1.21319005966,0.114620522238227,0.169995889847924,-1.87075662368016,-0.0785859361988995,0.084981684981685,-0.466755557249164,1.99320044352578,0.0449971735443754,-0.397098666183002,-0.526553113322119,0.26989247311828,-1.23526104680517," False."," False."," False."," False."," False."
"388","TX",0.104347667178191," no"," no",-0.542369810884019,0.662818523870773,-2.06057518381409,0.170018621973929,-0.533376740258825,-1.60000966100959,0.0849827387802071,-0.676945639043197,-0.484869056678876,0.0449910017996401,0.239618582265028,-1.09373050244951,0.269724770642202,-0.456451216166393," False."," False."," False."," False."," False."
"389","MD",0.72424325289684," no"," no",-0.542369810884019,0.0776866805580204,-2.27278939903871,0.170027100271003,-0.0385875883428805,-0.498289032698401,0.0849772382397572,0.880933790724336,-1.31089222341376,0.0449855550969872,0.359003066349033,-0.526553113322119,0.269642857142857,0.322358614472388," False."," False."," False."," False."," False."
"390","WV",1.00836206301789," no"," no",-0.542369810884019,-1.85730377158514,-0.0445401391802355,0.169988137603796,1.24082536514688,0.760820256800103,0.085009633911368,-0.0422540195082759,0.805792141344385,0.0450126582278481,0.000849614097016632,-1.09373050244951,0.269902912621359,0.322358614472388," False."," False."," False."," False."," False."
"391","GA",-0.463889953063904," no"," no",-0.542369810884019,-0.725662648874669,-1.53003964575255,0.169979006298111,0.456201563573064,-0.917992129197902,0.0850180505415162,-1.61043688465787,0.599286349660663,0.0449752883031301,1.95079618746911,0.0406242758052674,0.269736842105263,-0.456451216166393," False."," False."," False."," False."," False."
"392","VA",-0.308916056634242," no"," no",-0.542369810884019,-1.15630423652729,-0.893397000078702,0.169983416252073,0.801932895664959,-0.235974597386212,0.0850188837599664,0.417279198531618,1.32205662055369,0.0449954504094632,0.438592722405037,0.607801664932654,0.270175438596491,-1.23526104680517," False."," False."," False."," False."," False."
"393","NE",0.569269356467178," no"," yes",2.45656760497126,0.805722010356395,-0.99950410769101,0.16998199819982,0.487255276036408,-0.865529242135464,0.0849843119677275,-0.732584190106323,-1.77553025470214,0.045,0.71715651860105,-0.526553113322119,0.270247933884298,-0.456451216166393," False."," False."," False."," False."," False."
"394","TX",-0.334745039372519," no"," yes",1.03207233244,0.749719292679598,1.75928069022901,0.16999544003648,0.385813148656151,0.236191386175726,0.0850137488542621,1.40228762105659,-0.226736817074224,0.0449925261584454,2.14977032760912,-1.09373050244951,0.270063694267516,0.322358614472388," False."," False."," False."," False."," False."
"396","DC",-1.16127248699738," no"," yes",1.10704576783638,-2.01565628363678,0.857370275524385,0.170039421813403,-0.587203175195288,0.970671805049853,0.0849883177570094,0.963361273780819,1.37368306847462,0.0449857896873731,-1.71032799110706,-1.09373050244951,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"397","NE",0.440124442775792," yes"," no",-0.542369810884019,-0.63296849547859,0.326834737462844,0.170006770480704,-0.320141248010531,-1.70493543513447,0.0850081477457903,-0.948956333129591,0.134648318372289,0.0450162866449511,0.955925486769061,0.607801664932654,0.27007874015748,-1.23526104680517," False."," False."," False."," False."," False."
"398","MS",0.465953425514069," yes"," no",-0.542369810884019,-0.793252135725978,0.167674076044381,0.170014347202296,1.28844105759068,-0.183511710323775,0.0849885408708938,-0.662520829508312,0.0830218704513585,0.0449820788530466,0.0804392701530201,0.0406242758052674,0.27047619047619,-0.456451216166393," False."," False."," False."," True."," False."
"399","TN",-0.128113177466302," no"," yes",1.18201920323276,0.299766423069461,-0.415915015823314,0.17,-0.895670052331169,0.341117160300602,0.0850287907869482,0.0195665927840865,-1.62065091093935,0.0449875311720698,1.99059101549711,-1.09373050244951,0.269934640522876,-0.456451216166393," False."," False."," False."," False."," False."
"400","ID",0.207663598131299," no"," no",-0.542369810884019,-0.379990701835122,-1.37087898433409,0.170024875621891,-0.603765155175737,0.60343159561279,0.0849765258215962,1.02312119899677,1.63181530807927,0.044983948635634,-1.23279005477104,-0.526553113322119,0.269444444444444,-0.456451216166393," False."," False."," False."," False."," False."
"402","NM",0.310979529084407," no"," no",-0.542369810884019,0.342251243375997,-0.36286146201716,0.169979818365288,-1.08613282210634,-0.183511710323775,0.0849762066621346,0.00102040909637769,-1.2076393275719,0.0449899799599198,2.46812895183313,0.0406242758052674,0.27030303030303,1.87997827574995," False."," False."," False."," False."," False."
"404","AL",-0.41223198758735," no"," no",-0.542369810884019,1.80218415936425,0.00851341462591868,0.170014609203798,-1.56850048903695,0.498505821487914,0.0849757673667205,-1.06847618356149,-1.98203604638586,0.0450236966824645,-1.35217453885505,0.0406242758052674,0.269565217391304,0.322358614472388," False."," True."," False."," False."," False."
"406","NJ",-0.179771142942856," no"," no",-0.542369810884019,-1.67963997757599,0.592102506493614,0.170053475935829,0.284371021275895,-1.12784367744765,0.0849976558837318,-0.573911285222593,-0.846254192125389,0.0450203843913803,-0.55627797829501,0.0406242758052674,0.269662921348315,1.87997827574995," True."," True."," True."," True."," False."
"407","ID",0.28515054634613," no"," no",-0.542369810884019,0.288179653894951,0.273781183656689,0.170010235414534,0.11047023148117,-0.498289032698401,0.0850170815031723,0.631590654478474,-0.226736817074224,0.0450043440486533,1.47325825113309,0.0406242758052674,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"408","WA",0.72424325289684," no"," yes",2.60651447576402,1.30009082846882,-0.150647246792544,0.17001614205004,-0.837703122399594,-0.131048823261337,0.084978001257071,0.0463555247774438,-1.36251867133469,0.0449950445986125,0.120234098181022,-0.526553113322119,0.269811320754717,0.322358614472388," False."," False."," False."," False."," False."
"409","DC",0.00103173622508282," no"," no",-0.542369810884019,-0.347161522507344,-0.946450553884856,0.170030769230769,-0.835632874902038,0.708357369737665,0.0849874371859296,-0.872710911302344,-0.123483921232363,0.0449745547073791,-0.237919354070995,-1.66090789157689,0.270103092783505,0.322358614472388," False."," False."," False."," False."," False."
